[INFO]2026-09-03 13:35:55,295:295.0.33644,43584#>[SQL_function4]:712  INSERT INTO qr_confrimation_tab (qr_code1,station_no,check_result,test_result,gp_model,check_time,part_no,part_batch) Value ('SN004','ST14','OK','NA','TEST001','2026-09-03 13:35:55.248699','','')
[INFO]2026-09-03 13:35:55,325:325.0.33644,43584#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:55,326:326.0.33644,43584#>[SQL_function4]:712  UPDATE qr_confrimation_tab SET lens = 'LENS004' WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:35:55,356:356.0.33644,43584#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:55,357:357.0.33644,43584#>[SQL_function4]:712  UPDATE ordersn_tab SET laststation_time = '2026-09-03 13:35:55.248699' , current_station = 'ST14' WHERE qr_code1 = 'SN004' AND order_no = 'OR260824000003'
[INFO]2026-09-03 13:35:55,360:360.0.33644,43584#>[SQL_function4]:714  True
[INFO]2026-09-03 13:35:55,361:361.0.33644,43584#>[TRecv]:3191  {'Command': '0x02', 'Check_Result': {'Serial_No': 'SN004', 'Result': 'OK', 'Message': 'Code:SN004 校验成功,添加成功'}}
[INFO]2026-09-03 13:35:55,361:361.0.33644,43584#>[TRecv]:3195  lock2.release
[INFO]2026-09-03 13:35:55,363:363.0.33644,17080#>[TRecv]:2650  ---------------MES自身MQTT回环，pass-------------- client=python-getmqtt-20 ip=127.0.0.1 data={"Command": "0x02", "Check_Result": {"Serial_No": "SN004", "Result": "OK", "Message": "Code:SN004 校验成功,添加成功"}}
[INFO]2026-09-03 13:36:14,086:86.0.33644,85460#>[TRecv]:2656  TRecv接收并解析信息{"Command":"0x04","DataUp":{"Serial_No":"SN004","Type":"0","Station_No":"ST14","SiteName":"ST14","Test_Result":"OK","Gp_Model":"TEST001","Judge_Code":[],"Start_Time":"","End_Time":"","Test_Value":[]}}
[INFO]2026-09-03 13:36:14,087:87.0.33644,85460#>[TRecv]:2712  lock2.acquire
[INFO]2026-09-03 13:36:14,108:108.0.33644,85460#>[SQL_function4]:712  DELETE FROM ST14_test_tab WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:36:14,112:112.0.33644,85460#>[SQL_function4]:714  True
[INFO]2026-09-03 13:36:14,112:112.0.33644,85460#>[SQL_function4]:712  UPDATE qr_confrimation_tab set test_result = 'OK', test_time = '2026-09-03 13:36:14.088029', site_name = 'ST14' WHERE qr_code1 = 'SN004' and station_no = 'ST14' and check_result = 'OK' and gp_model = 'TEST001'
[INFO]2026-09-03 13:36:14,141:141.0.33644,85460#>[SQL_function4]:714  True
[INFO]2026-09-03 13:36:14,142:142.0.33644,85460#>[SQL_function4]:712  UPDATE ordersn_tab SET retest_num = 0 WHERE qr_code1 = 'SN004'
[INFO]2026-09-03 13:36:14,144:144.0.33644,85460#>[SQL_function4]:714  True
[INFO]2026-09-03 13:36:14,145:145.0.33644,85460#>[TRecv]:3906  ordersn_tab已更新(retest_num=0)
